"","type","category","contrast","id","name","formula","flag","log2FoldChange","padj","label","bar_start","bar_stop","bar_label","bar_y"
"1953","all","type","digesta_v_tissue","Hilic_pos_379_12103a5_39",NA,NA,"good_msms",-3.71639605977642,0.0234092000213012,"Hilic_pos_379_12103a5_39
not annotated","digesta","tissue","-3.72 *",19.9368137565829
"1954","all","type","digesta_v_tissue","Hilic_pos_382_14673a2_611",NA,NA,"good_msms",6.87205930447918,3.05295806537538e-07,"Hilic_pos_382_14673a2_611
not annotated","digesta","tissue","6.87 ***",20.816607852861
"1955","all","type","digesta_v_tissue","Hilic_pos_385_12897a6_27","S-Adenosylhomocysteine","C14H20N6O5S","curated",7.72366529718247,2.18512470113652e-05,"Hilic_pos_385_12897a6_27
S-Adenosylhomocysteine","digesta","tissue","7.72 ***",23.225910139441
"1956","all","type","digesta_v_tissue","Hilic_pos_385_34778a0_418",NA,NA,"good_msms",-2.79828023793756,0.000424478724725941,"Hilic_pos_385_34778a0_418
not annotated","digesta","tissue","-2.8 ***",20.5946564086543
"1957","all","type","digesta_v_tissue","Hilic_pos_387_21463a3_997",NA,NA,"good_msms",2.11606965302577,9.92943627271887e-07,"Hilic_pos_387_21463a3_997
not annotated","digesta","tissue","2.12 ***",19.9072265208034
"1958","all","type","digesta_v_tissue","Hilic_pos_387_23532a7_842",NA,NA,"good_msms",-1.31928916550902,0.0012183724292533,"Hilic_pos_387_23532a7_842
not annotated","digesta","tissue","-1.32 **",13.9967274748123
"1959","all","type","digesta_v_tissue","Hilic_pos_388_1716a7_477",NA,NA,"good_msms",1.47364581836278,0.0033015365756224,"Hilic_pos_388_1716a7_477
not annotated","digesta","tissue","1.47 **",16.9559004112872
"1960","all","type","digesta_v_tissue","Hilic_pos_389_12106a7_951",NA,NA,"good_msms",8.36337612604015,1.41803965839272e-05,"Hilic_pos_389_12106a7_951
not annotated","digesta","tissue","8.36 ***",18.3223931539075
"1961","all","type","digesta_v_tissue","Hilic_pos_389_21463a7_827",NA,NA,"good_msms",-2.30409126407084,0.00313611098352906,"Hilic_pos_389_21463a7_827
not annotated","digesta","tissue","-2.3 **",15.135835602474
"1962","all","type","digesta_v_tissue","Hilic_pos_390_19958a3_745",NA,NA,"good_msms",3.97225390838946,3.73916325544002e-06,"Hilic_pos_390_19958a3_745
not annotated","digesta","tissue","3.97 ***",16.3240176633322
"1963","all","type","digesta_v_tissue","Hilic_pos_393_11472a7_709",NA,NA,"good_msms",-3.25735145807405,0.000339027326438757,"Hilic_pos_393_11472a7_709
not annotated","digesta","tissue","-3.26 ***",17.2793069012028
"1964","all","type","digesta_v_tissue","Hilic_pos_395_17853a6_057",NA,NA,"good_msms",-2.00348909083722,0.0392801868696216,"Hilic_pos_395_17853a6_057
not annotated","digesta","tissue","-2 *",19.4250220643885
"1965","all","type","digesta_v_tissue","Hilic_pos_395_29031a0_999",NA,NA,"good_msms",-1.17302491277596,0.00982914617752725,"Hilic_pos_395_29031a0_999
not annotated","digesta","tissue","-1.17 **",20.2792293874689
"1966","all","type","digesta_v_tissue","Hilic_pos_397_16537a5_013",NA,NA,"good_msms",5.0041305967755,8.99202418727268e-09,"Hilic_pos_397_16537a5_013
not annotated","digesta","tissue","5 ***",18.6433918957608
"1967","all","type","digesta_v_tissue","Hilic_pos_399_1452a7_281","S-Adenosylmethionine","C15H22N6O5S","curated",6.31243180411287,6.45583518737492e-07,"Hilic_pos_399_1452a7_281
S-Adenosylmethionine","digesta","tissue","6.31 ***",22.8351070088592
"1968","all","type","digesta_v_tissue","Hilic_pos_400_34286a0_702","NTBC Palmitoylcarnitine","C23H45NO4","good_msms",1.15427530098192,0.00578718010010487,"Hilic_pos_400_34286a0_702
NTBC Palmitoylcarnitine","digesta","tissue","1.15 **",19.8585921155984
"1969","all","type","digesta_v_tissue","Hilic_pos_401_21411a5_939",NA,NA,"good_msms",4.28944425252139,8.65764841072036e-08,"Hilic_pos_401_21411a5_939
not annotated","digesta","tissue","4.29 ***",18.838575463408
"1970","all","type","digesta_v_tissue","Hilic_pos_402_17694a1_711",NA,NA,"good_msms",6.28094796450117,8.98365889321164e-06,"Hilic_pos_402_17694a1_711
not annotated","digesta","tissue","6.28 ***",19.3280842508166
"1971","all","type","digesta_v_tissue","Hilic_pos_404_14236a1_437",NA,NA,"good_msms",3.85576302850265,0.000681864835333506,"Hilic_pos_404_14236a1_437
not annotated","digesta","tissue","3.86 ***",20.6700390086329
"1972","all","type","digesta_v_tissue","Hilic_pos_405_00897a8_606",NA,NA,"good_msms",3.60303313835338,1.72190553707306e-08,"Hilic_pos_405_00897a8_606
not annotated","digesta","tissue","3.6 ***",16.6163371527269
"1973","all","type","digesta_v_tissue","Hilic_pos_405_00986a8_074",NA,NA,"good_msms",3.32655442183643,6.42693935035822e-06,"Hilic_pos_405_00986a8_074
not annotated","digesta","tissue","3.33 ***",18.6459430417767
"1974","all","type","digesta_v_tissue","Hilic_pos_406_13141a5_984",NA,NA,"good_msms",3.98075565274597,1.57355496679083e-05,"Hilic_pos_406_13141a5_984
not annotated","digesta","tissue","3.98 ***",18.9661223554921
"1975","all","type","digesta_v_tissue","Hilic_pos_407_1593a8_505",NA,NA,"good_msms",1.36689712480328,0.00557594581042888,"Hilic_pos_407_1593a8_505
not annotated","digesta","tissue","1.37 **",14.08361505451
"1976","all","type","digesta_v_tissue","Hilic_pos_407_19943a2_2",NA,NA,"good_msms",-1.44891839195462,0.0116383618571065,"Hilic_pos_407_19943a2_2
not annotated","digesta","tissue","-1.45 *",18.8905921511628
"1977","all","type","digesta_v_tissue","Hilic_pos_407_23883a2_955",NA,NA,"good_msms",4.64883591086033,0.0023942135896426,"Hilic_pos_407_23883a2_955
not annotated","digesta","tissue","4.65 **",18.0635555539376
"1978","all","type","digesta_v_tissue","Hilic_pos_412_08441a6_613",NA,NA,"good_msms",7.79284546854134,0.0313887356611461,"Hilic_pos_412_08441a6_613
not annotated","digesta","tissue","7.79 *",20.3628575906045
"1979","all","type","digesta_v_tissue","Hilic_pos_412_23663a1_414",NA,NA,"good_msms",-1.37303298423576,0.0353025189172868,"Hilic_pos_412_23663a1_414
not annotated","digesta","tissue","-1.37 *",15.8242873839772
"1980","all","type","digesta_v_tissue","Hilic_pos_413_1376a5_443",NA,NA,"good_msms",6.76591526505326,0.000611000351792993,"Hilic_pos_413_1376a5_443
not annotated","digesta","tissue","6.77 ***",21.5859277165207
"1981","all","type","digesta_v_tissue","Hilic_pos_414_18475a4_998",NA,NA,"good_msms",6.54588781137077,0.0289448212181176,"Hilic_pos_414_18475a4_998
not annotated","digesta","tissue","6.55 *",18.3757696251827
"1982","all","type","digesta_v_tissue","Hilic_pos_416_1972a5_502",NA,NA,"good_msms",4.70733902846514,2.00909645556221e-11,"Hilic_pos_416_1972a5_502
not annotated","digesta","tissue","4.71 ***",18.2257092077326
"1983","all","type","digesta_v_tissue","Hilic_pos_418_18253a7_673",NA,NA,"good_msms",-1.61617473852174,0.00939190317038292,"Hilic_pos_418_18253a7_673
not annotated","digesta","tissue","-1.62 **",16.7854374549447
"1984","all","type","digesta_v_tissue","Hilic_pos_420_13684a2_791",NA,NA,"good_msms",6.58274564008427,1.12354116823905e-06,"Hilic_pos_420_13684a2_791
not annotated","digesta","tissue","6.58 ***",19.1014572686095
"1985","all","type","digesta_v_tissue","Hilic_pos_420_16306a7_017",NA,NA,"good_msms",1.9128862206609,0.0377317107064995,"Hilic_pos_420_16306a7_017
not annotated","digesta","tissue","1.91 *",18.5967280133799
"1986","all","type","digesta_v_tissue","Hilic_pos_420_32248a3_853",NA,NA,"good_msms",-1.61322548921275,0.00395067008164595,"Hilic_pos_420_32248a3_853
not annotated","digesta","tissue","-1.61 **",12.7472002383514
"1987","all","type","digesta_v_tissue","Hilic_pos_426_27127a2_279",NA,NA,"good_msms",-2.20302912153466,0.0193918589324938,"Hilic_pos_426_27127a2_279
not annotated","digesta","tissue","-2.2 *",18.199730548545
"1988","all","type","digesta_v_tissue","Hilic_pos_427_0954a8_218",NA,NA,"good_msms",8.23119649913877,5.55721200293047e-06,"Hilic_pos_427_0954a8_218
not annotated","digesta","tissue","8.23 ***",19.4169182399143
"1989","all","type","digesta_v_tissue","Hilic_pos_429_18756a1_69",NA,NA,"good_msms",5.72436480624055,4.74491353952438e-06,"Hilic_pos_429_18756a1_69
not annotated","digesta","tissue","5.72 ***",20.5774167457372
"1990","all","type","digesta_v_tissue","Hilic_pos_429_37387a0_413",NA,NA,"good_msms",-3.09288921539876,0.000177652863118469,"Hilic_pos_429_37387a0_413
not annotated","digesta","tissue","-3.09 ***",21.6440257260228
"1991","all","type","digesta_v_tissue","Hilic_pos_430_18219a7_715",NA,NA,"good_msms",-2.32373849561737,0.00211707181852809,"Hilic_pos_430_18219a7_715
not annotated","digesta","tissue","-2.32 **",16.7781385219258
"1992","all","type","digesta_v_tissue","Hilic_pos_430_2334a0_917",NA,NA,"good_msms",-3.44357279178761,1.14758788258983e-06,"Hilic_pos_430_2334a0_917
not annotated","digesta","tissue","-3.44 ***",19.7292443268122
"1993","all","type","digesta_v_tissue","Hilic_pos_431_11957a6_418",NA,NA,"good_msms",5.77550820132407,2.18647705960637e-06,"Hilic_pos_431_11957a6_418
not annotated","digesta","tissue","5.78 ***",19.5029506587685
"1994","all","type","digesta_v_tissue","Hilic_pos_431_2858a6_744",NA,NA,"good_msms",-1.65778944054448,0.000177850705444927,"Hilic_pos_431_2858a6_744
not annotated","digesta","tissue","-1.66 ***",16.8410674185127
"1995","all","type","digesta_v_tissue","Hilic_pos_433_1622a2_938",NA,NA,"good_msms",2.06598272750387,1.2425969490257e-05,"Hilic_pos_433_1622a2_938
not annotated","digesta","tissue","2.07 ***",18.0631740782792
"1996","all","type","digesta_v_tissue","Hilic_pos_435_27011a2_108",NA,NA,"good_msms",6.68924115392734,0.00335253982854455,"Hilic_pos_435_27011a2_108
not annotated","digesta","tissue","6.69 **",19.5112915396005
"1997","all","type","digesta_v_tissue","Hilic_pos_440_27762a2_182",NA,NA,"good_msms",-3.3921047895234,0.00248939469330652,"Hilic_pos_440_27762a2_182
not annotated","digesta","tissue","-3.39 **",21.9212018183441
"1998","all","type","digesta_v_tissue","Hilic_pos_440_27792a1_905",NA,NA,"good_msms",-3.26843722200397,0.00351802046467287,"Hilic_pos_440_27792a1_905
not annotated","digesta","tissue","-3.27 **",19.8500916689012
"1999","all","type","digesta_v_tissue","Hilic_pos_442_11859a2_804",NA,NA,"good_msms",4.66463696253656,1.09368517183439e-07,"Hilic_pos_442_11859a2_804
not annotated","digesta","tissue","4.66 ***",20.2910886883699
"2000","all","type","digesta_v_tissue","Hilic_pos_443_14862a5_381",NA,NA,"good_msms",4.91634255444526,0.00143680588380514,"Hilic_pos_443_14862a5_381
not annotated","digesta","tissue","4.92 **",18.7832490704862
"2001","all","type","digesta_v_tissue","Hilic_pos_446_29459a4_133",NA,NA,"good_msms",1.41646803488528,0.0189461142514444,"Hilic_pos_446_29459a4_133
not annotated","digesta","tissue","1.42 *",17.4474064375348
"2002","all","type","digesta_v_tissue","Hilic_pos_447_06732a7_799",NA,NA,"good_msms",6.28026043232152,9.21461358913199e-11,"Hilic_pos_447_06732a7_799
not annotated","digesta","tissue","6.28 ***",16.5878371147685
"2003","all","type","digesta_v_tissue","Hilic_pos_448_73959a3_158",NA,NA,"good_msms",2.24866883705242,1.32423351946652e-08,"Hilic_pos_448_73959a3_158
not annotated","digesta","tissue","2.25 ***",16.194133786977
"2004","all","type","digesta_v_tissue","Hilic_pos_450_2963a3_673",NA,NA,"good_msms",-2.1534808503103,0.000374174112273786,"Hilic_pos_450_2963a3_673
not annotated","digesta","tissue","-2.15 ***",15.5729245682524
"2005","all","type","digesta_v_tissue","Hilic_pos_451_15729a1_755",NA,NA,"good_msms",5.79256035566936,0.000638990792257183,"Hilic_pos_451_15729a1_755
not annotated","digesta","tissue","5.79 ***",20.082830618101
"2006","all","type","digesta_v_tissue","Hilic_pos_453_34363a0_847",NA,NA,"good_msms",2.89153813603327,0.000599869778456558,"Hilic_pos_453_34363a0_847
not annotated","digesta","tissue","2.89 ***",20.4607891087107
"2007","all","type","digesta_v_tissue","Hilic_pos_454_29266a2_099",NA,NA,"good_msms",-2.49283893407347,0.00877576148918027,"Hilic_pos_454_29266a2_099
not annotated","digesta","tissue","-2.49 **",22.8735004858978
"2008","all","type","digesta_v_tissue","Hilic_pos_454_29272a0_522",NA,NA,"good_msms",-2.57498220163709,0.00414320102975695,"Hilic_pos_454_29272a0_522
not annotated","digesta","tissue","-2.57 **",22.8240841445761
"2009","all","type","digesta_v_tissue","Hilic_pos_454_29303a1_824",NA,NA,"good_msms",-2.11971867758661,0.016648727539381,"Hilic_pos_454_29303a1_824
not annotated","digesta","tissue","-2.12 *",20.7725879912553
"2010","all","type","digesta_v_tissue","Hilic_pos_455_27637a1_348",NA,NA,"good_msms",-3.00423611039705,0.00173060097030718,"Hilic_pos_455_27637a1_348
not annotated","digesta","tissue","-3 **",19.2000847780078
"2011","all","type","digesta_v_tissue","Hilic_pos_458_77106a3_102",NA,NA,"good_msms",2.03163071243749,8.51136891239703e-11,"Hilic_pos_458_77106a3_102
not annotated","digesta","tissue","2.03 ***",18.7305566215206
"2012","all","type","digesta_v_tissue","Hilic_pos_460_27753a5_439",NA,NA,"good_msms",5.64513941033497,0.0494614077352113,"Hilic_pos_460_27753a5_439
not annotated","digesta","tissue","5.65 *",19.4661087982771
"2013","all","type","digesta_v_tissue","Hilic_pos_463_30182a1_613",NA,NA,"good_msms",6.48432057757907,4.36631623378882e-05,"Hilic_pos_463_30182a1_613
not annotated","digesta","tissue","6.48 ***",21.4236738564642
"2014","all","type","digesta_v_tissue","Hilic_pos_463_78055a7_657",NA,NA,"good_msms",8.44267941087079,0.00133880579079732,"Hilic_pos_463_78055a7_657
not annotated","digesta","tissue","8.44 **",17.9945762106987
"2015","all","type","digesta_v_tissue","Hilic_pos_468_30856a1_44",NA,NA,"good_msms",3.13142588524661,0.0173955701455418,"Hilic_pos_468_30856a1_44
not annotated","digesta","tissue","3.13 *",21.6575250642584
"2016","all","type","digesta_v_tissue","Hilic_pos_469_29263a1_292",NA,NA,"good_msms",-2.95191864922362,0.000601771820394022,"Hilic_pos_469_29263a1_292
not annotated","digesta","tissue","-2.95 ***",20.5839217447753
"2017","all","type","digesta_v_tissue","Hilic_pos_470_27264a6_588",NA,NA,"good_msms",6.36925435983003,1.11023793939959e-05,"Hilic_pos_470_27264a6_588
not annotated","digesta","tissue","6.37 ***",18.1325830131069
"2018","all","type","digesta_v_tissue","Hilic_pos_471_10394a7_453",NA,NA,"good_msms",8.08605168584034,0.000108922203518082,"Hilic_pos_471_10394a7_453
not annotated","digesta","tissue","8.09 ***",18.3910886747269
"2019","all","type","digesta_v_tissue","Hilic_pos_473_13998a1_769",NA,NA,"good_msms",3.28826418621572,0.000779831409351391,"Hilic_pos_473_13998a1_769
not annotated","digesta","tissue","3.29 ***",17.5253859215969
"2020","all","type","digesta_v_tissue","Hilic_pos_475_28052a1_477",NA,NA,"good_msms",-1.45552762682712,0.0112485448909137,"Hilic_pos_475_28052a1_477
not annotated","digesta","tissue","-1.46 *",18.2679443219031
"2021","all","type","digesta_v_tissue","Hilic_pos_476_27524a2_096",NA,NA,"good_msms",-1.90438366407652,0.00930961106775405,"Hilic_pos_476_27524a2_096
not annotated","digesta","tissue","-1.9 **",19.873209704304
"2022","all","type","digesta_v_tissue","Hilic_pos_476_30679a0_712",NA,NA,"good_msms",-1.00308102911487,0.00873942086248424,"Hilic_pos_476_30679a0_712
not annotated","digesta","tissue","-1 **",20.4165480406576
"2023","all","type","digesta_v_tissue","Hilic_pos_482_19916a7_495",NA,NA,"good_msms",2.82173337314832,1.03982289127239e-06,"Hilic_pos_482_19916a7_495
not annotated","digesta","tissue","2.82 ***",16.5053582619892
"2024","all","type","digesta_v_tissue","Hilic_pos_482_36087a1_426",NA,NA,"good_msms",2.76102094032651,0.0142840837670455,"Hilic_pos_482_36087a1_426
not annotated","digesta","tissue","2.76 *",22.3546887444044
"2025","all","type","digesta_v_tissue","Hilic_pos_484_30176a4_131",NA,NA,"good_msms",1.32582240720532,0.00724833097053932,"Hilic_pos_484_30176a4_131
not annotated","digesta","tissue","1.33 **",14.751358162431
"2026","all","type","digesta_v_tissue","Hilic_pos_486_22125a6_148",NA,NA,"good_msms",5.0570968770279,7.91586894800901e-07,"Hilic_pos_486_22125a6_148
not annotated","digesta","tissue","5.06 ***",19.5243202153311
"2027","all","type","digesta_v_tissue","Hilic_pos_486_29483a1_617",NA,NA,"good_msms",1.66245755122359,0.0332780622764508,"Hilic_pos_486_29483a1_617
not annotated","digesta","tissue","1.66 *",19.3103166201407
"2028","all","type","digesta_v_tissue","Hilic_pos_487_1788a3_522",NA,NA,"good_msms",5.68961705882125,0.00198288539391394,"Hilic_pos_487_1788a3_522
not annotated","digesta","tissue","5.69 **",21.6159518776613
"2029","all","type","digesta_v_tissue","Hilic_pos_487_21841a2_906",NA,NA,"good_msms",-2.82398325102021,0.0473086641335152,"Hilic_pos_487_21841a2_906
not annotated","digesta","tissue","-2.82 *",19.1033229006087
"2030","all","type","digesta_v_tissue","Hilic_pos_488_31973a3_978",NA,NA,"good_msms",4.74929262650356,1.89395808534247e-10,"Hilic_pos_488_31973a3_978
not annotated","digesta","tissue","4.75 ***",18.5549657354592
"2031","all","type","digesta_v_tissue","Hilic_pos_489_11499a7_724","Cytidine diphosphate choline (CDPcholine)","C14H26N4O11P2","good_msms",5.57308108041178,2.62106914646661e-07,"Hilic_pos_489_11499a7_724
Cytidine diphosphate choline (CDPcholine)","digesta","tissue","5.57 ***",20.8813676209247
"2032","all","type","digesta_v_tissue","Hilic_pos_491_30658a3_748",NA,NA,"good_msms",9.26550248193351,6.59159906725201e-07,"Hilic_pos_491_30658a3_748
not annotated","digesta","tissue","9.27 ***",21.2662684434266
"2033","all","type","digesta_v_tissue","Hilic_pos_492_23157a7_777",NA,NA,"good_msms",3.96319991450741,0.0240267814637574,"Hilic_pos_492_23157a7_777
not annotated","digesta","tissue","3.96 *",17.3513632265576
"2034","all","type","digesta_v_tissue","Hilic_pos_493_29361a1_479",NA,NA,"good_msms",-1.35995550932793,0.0142419813281621,"Hilic_pos_493_29361a1_479
not annotated","digesta","tissue","-1.36 *",18.1892074983587
"2035","all","type","digesta_v_tissue","Hilic_pos_494_3248a1_391",NA,NA,"good_msms",4.12409562318339,0.0393231145979577,"Hilic_pos_494_3248a1_391
not annotated","digesta","tissue","4.12 *",23.7960249087683
"2036","all","type","digesta_v_tissue","Hilic_pos_495_30789a1_234",NA,NA,"good_msms",-3.0291154727224,0.000486950763836789,"Hilic_pos_495_30789a1_234
not annotated","digesta","tissue","-3.03 ***",20.6384539925383
"2037","all","type","digesta_v_tissue","Hilic_pos_496_24359a1_59",NA,NA,"good_msms",-2.71772085254394,4.79473002078416e-06,"Hilic_pos_496_24359a1_59
not annotated","digesta","tissue","-2.72 ***",15.4346080062481
"2038","all","type","digesta_v_tissue","Hilic_pos_496_33929a0_512",NA,NA,"good_msms",1.94596746705868,0.00265301297963162,"Hilic_pos_496_33929a0_512
not annotated","digesta","tissue","1.95 **",25.7796432618672
"2039","all","type","digesta_v_tissue","Hilic_pos_496_34055a1_217",NA,NA,"good_msms",2.19322598079908,0.0393231145979577,"Hilic_pos_496_34055a1_217
not annotated","digesta","tissue","2.19 *",24.6955049452264
"2040","all","type","digesta_v_tissue","Hilic_pos_496_34085a1_371",NA,NA,"good_msms",2.20817814239989,0.0138627889487423,"Hilic_pos_496_34085a1_371
not annotated","digesta","tissue","2.21 *",27.2081812903649
