"","category","contrast","MAG","lowest","taxonomy","log2FoldChange","padj","baseMean"
"783","dev_stage","control_v_post-weaning","MAG037","g__RF16 (1)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16",1.36713321672124,0.665819790005771,685595.522312172
"784","dev_stage","control_v_post-weaning","MAG038","s__Gemmiger qucibialis","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis",4.51911613972397,NA,59212.0745350752
"785","dev_stage","control_v_post-weaning","MAG039","s__Bulleidia sp016293365","d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp016293365",2.3644491363317,NA,46738.8968946068
"786","dev_stage","control_v_post-weaning","MAG040","s__Alloprevotella sp004555055","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004555055",0.84267095338347,0.818839204849988,1609940.58143133
"787","dev_stage","control_v_post-weaning","MAG041","g__COE1 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1",2.16304936231586,0.361796213942907,74199.6189142473
"788","dev_stage","control_v_post-weaning","MAG042","g__Enteromonas (2)","d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Enteromonas",1.9342136008032,0.584338602058883,71644.5040195934
"789","dev_stage","control_v_post-weaning","MAG043","s__Enterosoma sp022774485","d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__Enterosoma;s__Enterosoma sp022774485",0.0253804565524656,0.992823407484572,109263.899438127
"790","dev_stage","control_v_post-weaning","MAG044","s__UBA11957 sp016301965","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11957;s__UBA11957 sp016301965",3.11509483505592,NA,70550.9019689714
"791","dev_stage","control_v_post-weaning","MAG045","g__Choladousia","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia",2.10710222223535,0.282824172054032,73780.1343135034
"792","dev_stage","control_v_post-weaning","MAG046","g__CAG-353","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353",2.78000073169662,0.0702826315745003,129149.216103127
"793","dev_stage","control_v_post-weaning","MAG047","g__Ruminiclostridium_E (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E",2.00616437019892,0.47491872271436,104241.887883897
"794","dev_stage","control_v_post-weaning","MAG048","s__Prevotella sp004556065","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp004556065",0.0159232506509577,NA,2758497.44407089
"795","dev_stage","control_v_post-weaning","MAG049","s__Aphodosoma sp016292775","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Aphodosoma;s__Aphodosoma sp016292775",2.5747021770786,0.0668519235032392,74748.2056329915
"796","dev_stage","control_v_post-weaning","MAG050","g__JALFVM01 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JALFVM01",2.12059469273606,NA,99400.7778926226
"797","dev_stage","control_v_post-weaning","MAG051","s__CAG-873 sp004552725","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp004552725",1.03884339937994,0.804073267858923,226238.960400341
"798","dev_stage","control_v_post-weaning","MAG052","g__Zag111 (1)","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111",-2.93688425162477,NA,331464.671183269
"799","dev_stage","control_v_post-weaning","MAG053","g__CAG-882 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882",0.721421563822962,0.826677316390561,100820.76439017
"800","dev_stage","control_v_post-weaning","MAG054","g__Butyribacter (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter",1.96816215281881,0.181179636112152,83661.7872214996
"801","dev_stage","control_v_post-weaning","MAG055","g__CAG-303 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303",2.20006056359631,NA,116884.181827516
"802","dev_stage","control_v_post-weaning","MAG056","g__Metalachnospira (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Metalachnospira",4.4165227636068,NA,12470.5986461504
"803","dev_stage","control_v_post-weaning","MAG057","s__Helicobacter_F sp002287135","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_F;s__Helicobacter_F sp002287135",5.96089991580534,0.00115241812858456,6642.13688152388
"804","dev_stage","control_v_post-weaning","MAG058","s__Sodaliphilus sp004559845","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004559845",0.804116054768961,0.826677316390561,434635.736370332
"805","dev_stage","control_v_post-weaning","MAG059","s__Succinivibrio sp003456415","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp003456415",-1.96957346384989,NA,570389.117378236
"806","dev_stage","control_v_post-weaning","MAG060","s__Anaerovibrio slackiae","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio;s__Anaerovibrio slackiae",1.94354573758068,0.48059251672285,629406.743810376
"807","dev_stage","control_v_post-weaning","MAG061","g__Dysosmobacter (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter",1.48183442512052,0.517702243018874,240854.413263621
"808","dev_stage","control_v_post-weaning","MAG062","s__Treponema_D sp900769985","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp900769985",2.02723108929777,NA,506935.468796901
"809","dev_stage","control_v_post-weaning","MAG063","g__Bulleidia (1)","d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia",1.68214191104125,NA,59349.8531041533
"810","dev_stage","control_v_post-weaning","MAG064","g__UBA71","d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71",1.12306336203585,0.729596985033415,47154.296915781
"811","dev_stage","control_v_post-weaning","MAG065","g__CAG-582","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-582",3.37394623335976,NA,41882.3523746726
"812","dev_stage","control_v_post-weaning","MAG066","s__Prevotella sp004557285","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp004557285",0.846334374387183,0.783531211785148,739069.231659991
"813","dev_stage","control_v_post-weaning","MAG067","s__CAG-353 sp017829005","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__CAG-353 sp017829005",-3.04637315916336,0.0668519235032392,277937.941989773
"814","dev_stage","control_v_post-weaning","MAG068","g__CAG-115","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115",-4.30557899500423,0.0072124484264476,156986.853327736
"815","dev_stage","control_v_post-weaning","MAG069","g__CALZFJ01 (2)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CALZFJ01",0.415196980510664,0.939731171670643,206705.178990698
"816","dev_stage","control_v_post-weaning","MAG070","f__UBA1381 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381",-4.4164186103449,0.0121491521225958,52195.563637157
"817","dev_stage","control_v_post-weaning","MAG071","s__Prevotella sp900548195","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900548195",-0.555114730372393,NA,313057.456323574
"818","dev_stage","control_v_post-weaning","MAG072","s__UBA1394 sp022788225","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp022788225",-1.13336806678922,0.763935889225447,69459.5672316065
"819","dev_stage","control_v_post-weaning","MAG073","s__Fimenecus sp900766945","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp900766945",0.158386277194833,0.992823407484572,31160.3843723357
"820","dev_stage","control_v_post-weaning","MAG074","s__UBA4372 sp945865175","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp945865175",-0.239203744809378,0.978029683081383,134406.655868656
"821","dev_stage","control_v_post-weaning","MAG075","g__RF16 (2)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16",-2.03267658684264,0.433103734372987,242410.174409266
"822","dev_stage","control_v_post-weaning","MAG076","s__Treponema_D porcinum","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D porcinum",-2.33631825521257,NA,134004.752472735
"823","dev_stage","control_v_post-weaning","MAG077","s__UBA3789 sp900543055","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp900543055",0.355958000807485,0.978029683081383,498550.800122004
"824","dev_stage","control_v_post-weaning","MAG078","s__Ornithospirochaeta sp022771185","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp022771185",-1.08664327934624,0.637754218173747,150835.872055455
"825","dev_stage","control_v_post-weaning","MAG079","g__CAG-273 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273",-1.19017909459676,0.665819790005771,16832.2231090423
"826","dev_stage","control_v_post-weaning","MAG080","s__Clostridium_Q sp016302185","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp016302185",-0.228668699390448,0.979130838247074,88026.629740739
"827","dev_stage","control_v_post-weaning","MAG081","g__Faecalibacterium (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium",-1.21911356362898,0.665819790005771,22097.1343630178
"828","dev_stage","control_v_post-weaning","MAG082","g__Mucispirillum","d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum",-0.430125715348285,NA,27959.5426467489
"829","dev_stage","control_v_post-weaning","MAG083","s__Butyricicoccus_A porcorum","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A porcorum",-0.48626449967077,0.897390297071022,64011.1971322968
"830","dev_stage","control_v_post-weaning","MAG084","g__UBA2883 (1)","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2883",1.15965406461824,NA,134927.199942012
"831","dev_stage","control_v_post-weaning","MAG085","g__Eubacterium_F","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F",-2.54301143710416,0.137140803953487,88233.2965863187
"832","dev_stage","control_v_post-weaning","MAG086","s__W0P31-042 sp004557195","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__W0P31-042;s__W0P31-042 sp004557195",-0.263504249363441,0.972855657392358,96759.5687876261
"833","dev_stage","control_v_post-weaning","MAG087","s__UBA1394 sp002305725 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp002305725",-1.99723581824824,0.517702243018874,15319.1788080707
"834","dev_stage","control_v_post-weaning","MAG088","s__Alloprevotella sp945787885","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp945787885",0.162771570861089,NA,132900.886477673
"835","dev_stage","control_v_post-weaning","MAG089","s__CAG-349 sp001940895","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp001940895",-0.0857558172748086,0.992823407484572,37009.1885289276
"836","dev_stage","control_v_post-weaning","MAG090","s__Lachnospira sp945648485","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp945648485",-2.29498990727166,NA,64554.9752730946
"837","dev_stage","control_v_post-weaning","MAG091","s__UMGS1889 sp945877315","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1889;s__UMGS1889 sp945877315",-5.26612263250252,0.00388839157450575,25982.3789663822
"838","dev_stage","control_v_post-weaning","MAG092","s__Agathobacter sp945868435","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp945868435",0.671457746279636,0.857274775749,397439.040343324
"839","dev_stage","control_v_post-weaning","MAG093","g__Agathobacter (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter",-0.185396903116972,0.992004531418538,182646.668966044
"840","dev_stage","control_v_post-weaning","MAG094","g__F23-B02","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02",0.2456046352636,0.987417432636046,21351.7526168952
"841","dev_stage","control_v_post-weaning","MAG095","s__Cryptobacteroides sp004554455","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp004554455",0.66941967703179,0.858660452121296,578376.182970526
"842","dev_stage","control_v_post-weaning","MAG096","g__Clostridium_Q","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q",0.366898658298787,0.939731171670643,124822.741780833
"843","dev_stage","control_v_post-weaning","MAG097","s__RUG591 sp945871105","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG591;s__RUG591 sp945871105",0.825544027593317,0.826677316390561,36877.5207633269
"844","dev_stage","control_v_post-weaning","MAG098","g__CAG-269 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269",-3.15630535185855,0.0893941173436116,38913.3309126091
"845","dev_stage","control_v_post-weaning","MAG099","g__Dysosmobacter (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter",-0.14076466417734,0.992823407484572,63927.3797715697
"846","dev_stage","control_v_post-weaning","MAG100","s__Cryptobacteroides sp022777585","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp022777585",0.320415404498917,0.93367235641502,218003.89608717
"847","dev_stage","control_v_post-weaning","MAG101","g__Phascolarctobacterium_A (2)","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A",-0.528793149328102,0.862929937580542,31404.214824672
"848","dev_stage","control_v_post-weaning","MAG102","g__UMGS363 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363",-2.08544997113122,NA,90111.1177849619
"849","dev_stage","control_v_post-weaning","MAG103","g__Phascolarctobacterium_A (3)","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A",-0.757896941030849,0.783531211785148,180775.952481985
"850","dev_stage","control_v_post-weaning","MAG104","s__Lactobacillus crispatus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus",-1.81375383649403,0.473315001310024,412226.482103095
"851","dev_stage","control_v_post-weaning","MAG105","g__CAG-590 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590",-1.49923139416536,0.665819790005771,291682.232548742
"852","dev_stage","control_v_post-weaning","MAG106","s__Alloprevotella sp004552155","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004552155",0.347970830417349,0.939731171670643,3326025.16934977
"853","dev_stage","control_v_post-weaning","MAG107","g__Paraprevotella","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella",-1.12524579535773,0.729596985033415,112893.615748979
"854","dev_stage","control_v_post-weaning","MAG108","s__CAG-194 sp000432915","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915",-1.82611895209618,0.57933539543987,184799.006888483
"855","dev_stage","control_v_post-weaning","MAG109","s__SFTJ01 sp004563195","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01;s__SFTJ01 sp004563195",-1.68676328514351,0.652037874207139,166210.036722543
"856","dev_stage","control_v_post-weaning","MAG110","g__Bacteroides_F","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F",-3.20361891108965,0.128533723512529,59896.7880803282
"857","dev_stage","control_v_post-weaning","MAG111","s__Faecalibacterium sp900539885","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539885",-3.51844304656892,0.0174509750695589,42922.4026890805
"858","dev_stage","control_v_post-weaning","MAG112","g__Faecousia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia",-1.77255134556525,NA,57842.610100214
"859","dev_stage","control_v_post-weaning","MAG113","g__Prevotella (1)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella",-0.850074693991451,0.783531211785148,436000.952992532
"860","dev_stage","control_v_post-weaning","MAG114","g__Eubacterium_R (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R",-0.159844224977194,0.992823407484572,100600.084007104
"861","dev_stage","control_v_post-weaning","MAG115","g__COE1 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1",1.09058555295756,0.57933539543987,115258.784502552
"862","dev_stage","control_v_post-weaning","MAG116","s__Agathobacter sp900550545","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900550545",-1.3513543132949,NA,72338.5929773303
"863","dev_stage","control_v_post-weaning","MAG117","g__UBA7867 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA7867",-3.91291821355754,0.0174509750695589,6146.44474400773
"864","dev_stage","control_v_post-weaning","MAG118","g__Ornithospirochaeta (1)","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta",0.986102105108059,0.640784369407045,204611.379674002
"865","dev_stage","control_v_post-weaning","MAG119","g__CAG-873","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873",0.248094574984012,0.983399866803676,6631.12751886696
"866","dev_stage","control_v_post-weaning","MAG120","g__Wujia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia",-0.39963612237092,0.939731171670643,20720.1318675395
